image_path,room_type,condition_score,split
bathroom/scandinavian/bathroom_scandinavian_25.jpg,bathroom,4.0,test
kitchen/boho/kitchen_boho_384.jpg,kitchen,3.2,test
living_room/industrial/living_room_industrial_138.jpg,living room,3.0,test
bedroom/modern/bedroom_modern_103.jpg,bedroom,4.5,test
living_room/boho/living_room_boho_139.jpg,living room,3.2,test
bedroom/industrial/bedroom_industrial_152.jpg,bedroom,3.0,test
bedroom/scandinavian/bedroom_scandinavian_132.jpg,bedroom,4.0,test
bedroom/boho/bedroom_boho_127.jpg,bedroom,3.2,test
bathroom/boho/bathroom_boho_56.jpg,bathroom,3.2,test
bathroom/modern/bathroom_modern_106.jpg,bathroom,4.5,test
kitchen/industrial/kitchen_industrial_186.jpg,kitchen,3.0,test
living_room/boho/living_room_boho_131.jpg,living room,3.2,test
living_room/modern/living_room_modern_286.jpg,living room,4.5,test
bathroom/minimalist/bathroom_minimalist_92.jpg,bathroom,3.5,test
bedroom/minimalist/bedroom_minimalist_131.jpg,bedroom,3.5,test
kitchen/industrial/kitchen_industrial_110.jpg,kitchen,3.0,test
living_room/boho/living_room_boho_20.jpg,living room,3.2,test
bathroom/boho/bathroom_boho_110.jpg,bathroom,3.2,test
kitchen/modern/kitchen_modern_299.jpg,kitchen,4.5,test
living_room/modern/living_room_modern_75.jpg,living room,4.5,test
bedroom/scandinavian/bedroom_scandinavian_82.jpg,bedroom,4.0,test
kitchen/modern/kitchen_modern_343.jpg,kitchen,4.5,test
living_room/industrial/living_room_industrial_79.jpg,living room,3.0,test
bedroom/minimalist/bedroom_minimalist_14.jpg,bedroom,3.5,test
living_room/modern/living_room_modern_148.jpg,living room,4.5,test
bathroom/industrial/bathroom_industrial_52.jpg,bathroom,3.0,test
kitchen/modern/kitchen_modern_132.jpg,kitchen,4.5,test
kitchen/boho/kitchen_boho_353.jpg,kitchen,3.2,test
bathroom/scandinavian/bathroom_scandinavian_48.jpg,bathroom,4.0,test
living_room/boho/living_room_boho_116.jpg,living room,3.2,test
living_room/modern/living_room_modern_231.jpg,living room,4.5,test
kitchen/boho/kitchen_boho_39.jpg,kitchen,3.2,test
living_room/industrial/living_room_industrial_139.jpg,living room,3.0,test
kitchen/modern/kitchen_modern_339.jpg,kitchen,4.5,test
living_room/industrial/living_room_industrial_195.jpg,living room,3.0,test
bathroom/boho/bathroom_boho_89.jpg,bathroom,3.2,test
living_room/scandinavian/living_room_scandinavian_164.jpg,living room,4.0,test
living_room/boho/living_room_boho_167.jpg,living room,3.2,test
kitchen/industrial/kitchen_industrial_108.jpg,kitchen,3.0,test
bedroom/modern/bedroom_modern_97.jpg,bedroom,4.5,test
bedroom/minimalist/bedroom_minimalist_99.jpg,bedroom,3.5,test
kitchen/minimalist/kitchen_minimalist_183.jpg,kitchen,3.5,test
bedroom/boho/bedroom_boho_120.jpg,bedroom,3.2,test
kitchen/industrial/kitchen_industrial_194.jpg,kitchen,3.0,test
living_room/scandinavian/living_room_scandinavian_40.jpg,living room,4.0,test
bathroom/scandinavian/bathroom_scandinavian_53.jpg,bathroom,4.0,test
living_room/scandinavian/living_room_scandinavian_104.jpg,living room,4.0,test
kitchen/industrial/kitchen_industrial_156.jpg,kitchen,3.0,test
kitchen/boho/kitchen_boho_112.jpg,kitchen,3.2,test
living_room/scandinavian/living_room_scandinavian_132.jpg,living room,4.0,test
bedroom/industrial/bedroom_industrial_82.jpg,bedroom,3.0,test
living_room/boho/living_room_boho_129.jpg,living room,3.2,test
bathroom/boho/bathroom_boho_81.jpg,bathroom,3.2,test
kitchen/scandinavian/kitchen_scandinavian_81.jpg,kitchen,4.0,test
living_room/boho/living_room_boho_132.jpg,living room,3.2,test
living_room/minimalist/living_room_minimalist_186.jpg,living room,3.5,test
bathroom/boho/bathroom_boho_82.jpg,bathroom,3.2,test
bedroom/modern/bedroom_modern_146.jpg,bedroom,4.5,test
kitchen/boho/kitchen_boho_97.jpg,kitchen,3.2,test
bathroom/modern/bathroom_modern_16.jpg,bathroom,4.5,test
kitchen/modern/kitchen_modern_25.jpg,kitchen,4.5,test
living_room/industrial/living_room_industrial_5.jpg,living room,3.0,test
living_room/boho/living_room_boho_124.jpg,living room,3.2,test
bedroom/boho/bedroom_boho_116.jpg,bedroom,3.2,test
bathroom/minimalist/bathroom_minimalist_131.jpg,bathroom,3.5,test
kitchen/minimalist/kitchen_minimalist_57.jpg,kitchen,3.5,test
kitchen/modern/kitchen_modern_198.jpg,kitchen,4.5,test
kitchen/boho/kitchen_boho_125.jpg,kitchen,3.2,test
living_room/modern/living_room_modern_199.jpg,living room,4.5,test
living_room/boho/living_room_boho_50.jpg,living room,3.2,test
bedroom/scandinavian/bedroom_scandinavian_65.jpg,bedroom,4.0,test
kitchen/boho/kitchen_boho_421.jpg,kitchen,3.2,test
living_room/industrial/living_room_industrial_167.jpg,living room,3.0,test
bedroom/modern/bedroom_modern_104.jpg,bedroom,4.5,test
kitchen/industrial/kitchen_industrial_166.jpg,kitchen,3.0,test
bedroom/industrial/bedroom_industrial_104.jpg,bedroom,3.0,test
bathroom/minimalist/bathroom_minimalist_75.jpg,bathroom,3.5,test
bedroom/industrial/bedroom_industrial_194.jpg,bedroom,3.0,test
bathroom/scandinavian/bathroom_scandinavian_23.jpg,bathroom,4.0,test
bedroom/scandinavian/bedroom_scandinavian_100.jpg,bedroom,4.0,test
kitchen/scandinavian/kitchen_scandinavian_68.jpg,kitchen,4.0,test
kitchen/scandinavian/kitchen_scandinavian_135.jpg,kitchen,4.0,test
kitchen/modern/kitchen_modern_262.jpg,kitchen,4.5,test
kitchen/scandinavian/kitchen_scandinavian_119.jpg,kitchen,4.0,test
bedroom/minimalist/bedroom_minimalist_101.jpg,bedroom,3.5,test
bathroom/modern/bathroom_modern_132.jpg,bathroom,4.5,test
bathroom/minimalist/bathroom_minimalist_62.jpg,bathroom,3.5,test
living_room/modern/living_room_modern_255.jpg,living room,4.5,test
kitchen/modern/kitchen_modern_348.jpg,kitchen,4.5,test
bedroom/modern/bedroom_modern_180.jpg,bedroom,4.5,test
living_room/modern/living_room_modern_188.jpg,living room,4.5,test
bedroom/industrial/bedroom_industrial_11.jpg,bedroom,3.0,test
bedroom/scandinavian/bedroom_scandinavian_64.jpg,bedroom,4.0,test
bedroom/boho/bedroom_boho_121.jpg,bedroom,3.2,test
living_room/minimalist/living_room_minimalist_28.jpg,living room,3.5,test
bathroom/industrial/bathroom_industrial_140.jpg,bathroom,3.0,test
bedroom/industrial/bedroom_industrial_131.jpg,bedroom,3.0,test
living_room/boho/living_room_boho_65.jpg,living room,3.2,test
kitchen/industrial/kitchen_industrial_202.jpg,kitchen,3.0,test
living_room/minimalist/living_room_minimalist_114.jpg,living room,3.5,test
kitchen/modern/kitchen_modern_2.jpg,kitchen,4.5,test
bedroom/industrial/bedroom_industrial_3.jpg,bedroom,3.0,test
bathroom/scandinavian/bathroom_scandinavian_101.jpg,bathroom,4.0,test
kitchen/industrial/kitchen_industrial_17.jpg,kitchen,3.0,test
living_room/boho/living_room_boho_18.jpg,living room,3.2,test
kitchen/modern/kitchen_modern_67.jpg,kitchen,4.5,test
living_room/modern/living_room_modern_177.jpg,living room,4.5,test
bedroom/minimalist/bedroom_minimalist_159.jpg,bedroom,3.5,test
kitchen/boho/kitchen_boho_348.jpg,kitchen,3.2,test
bathroom/industrial/bathroom_industrial_13.jpg,bathroom,3.0,test
kitchen/boho/kitchen_boho_81.jpg,kitchen,3.2,test
kitchen/modern/kitchen_modern_107.jpg,kitchen,4.5,test
bathroom/industrial/bathroom_industrial_80.jpg,bathroom,3.0,test
bedroom/minimalist/bedroom_minimalist_157.jpg,bedroom,3.5,test
kitchen/boho/kitchen_boho_180.jpg,kitchen,3.2,test
bedroom/minimalist/bedroom_minimalist_86.jpg,bedroom,3.5,test
kitchen/modern/kitchen_modern_122.jpg,kitchen,4.5,test
living_room/minimalist/living_room_minimalist_202.jpg,living room,3.5,test
living_room/scandinavian/living_room_scandinavian_9.jpg,living room,4.0,test
living_room/boho/living_room_boho_61.jpg,living room,3.2,test
bathroom/modern/bathroom_modern_6.jpg,bathroom,4.5,test
bathroom/industrial/bathroom_industrial_87.jpg,bathroom,3.0,test
bathroom/boho/bathroom_boho_117.jpg,bathroom,3.2,test
kitchen/boho/kitchen_boho_170.jpg,kitchen,3.2,test
kitchen/modern/kitchen_modern_328.jpg,kitchen,4.5,test
kitchen/modern/kitchen_modern_260.jpg,kitchen,4.5,test
living_room/boho/living_room_boho_162.jpg,living room,3.2,test
living_room/modern/living_room_modern_189.jpg,living room,4.5,test
kitchen/scandinavian/kitchen_scandinavian_102.jpg,kitchen,4.0,test
kitchen/boho/kitchen_boho_62.jpg,kitchen,3.2,test
kitchen/industrial/kitchen_industrial_92.jpg,kitchen,3.0,test
bathroom/boho/bathroom_boho_43.jpg,bathroom,3.2,test
bedroom/modern/bedroom_modern_5.jpg,bedroom,4.5,test
living_room/scandinavian/living_room_scandinavian_35.jpg,living room,4.0,test
kitchen/scandinavian/kitchen_scandinavian_74.jpg,kitchen,4.0,test
kitchen/boho/kitchen_boho_411.jpg,kitchen,3.2,test
kitchen/scandinavian/kitchen_scandinavian_137.jpg,kitchen,4.0,test
bedroom/minimalist/bedroom_minimalist_39.jpg,bedroom,3.5,test
kitchen/industrial/kitchen_industrial_67.jpg,kitchen,3.0,test
bedroom/minimalist/bedroom_minimalist_53.jpg,bedroom,3.5,test
bathroom/scandinavian/bathroom_scandinavian_49.jpg,bathroom,4.0,test
bedroom/minimalist/bedroom_minimalist_91.jpg,bedroom,3.5,test
kitchen/industrial/kitchen_industrial_77.jpg,kitchen,3.0,test
bedroom/industrial/bedroom_industrial_22.jpg,bedroom,3.0,test
kitchen/minimalist/kitchen_minimalist_9.jpg,kitchen,3.5,test
kitchen/modern/kitchen_modern_296.jpg,kitchen,4.5,test
bedroom/minimalist/bedroom_minimalist_110.jpg,bedroom,3.5,test
living_room/industrial/living_room_industrial_9.jpg,living room,3.0,test
kitchen/boho/kitchen_boho_3.jpg,kitchen,3.2,test
living_room/boho/living_room_boho_93.jpg,living room,3.2,test
bedroom/boho/bedroom_boho_25.jpg,bedroom,3.2,test
bedroom/industrial/bedroom_industrial_132.jpg,bedroom,3.0,test
kitchen/scandinavian/kitchen_scandinavian_50.jpg,kitchen,4.0,test
bathroom/scandinavian/bathroom_scandinavian_105.jpg,bathroom,4.0,test
bedroom/boho/bedroom_boho_45.jpg,bedroom,3.2,test
living_room/scandinavian/living_room_scandinavian_50.jpg,living room,4.0,test
bedroom/industrial/bedroom_industrial_182.jpg,bedroom,3.0,test
kitchen/minimalist/kitchen_minimalist_46.jpg,kitchen,3.5,test
kitchen/boho/kitchen_boho_66.jpg,kitchen,3.2,test
kitchen/industrial/kitchen_industrial_25.jpg,kitchen,3.0,test
bedroom/industrial/bedroom_industrial_54.jpg,bedroom,3.0,test
bathroom/minimalist/bathroom_minimalist_54.jpg,bathroom,3.5,test
bathroom/boho/bathroom_boho_10.jpg,bathroom,3.2,test
living_room/modern/living_room_modern_29.jpg,living room,4.5,test
bedroom/modern/bedroom_modern_143.jpg,bedroom,4.5,test
living_room/modern/living_room_modern_281.jpg,living room,4.5,test
living_room/boho/living_room_boho_172.jpg,living room,3.2,test
bathroom/scandinavian/bathroom_scandinavian_109.jpg,bathroom,4.0,test
living_room/boho/living_room_boho_173.jpg,living room,3.2,test
living_room/industrial/living_room_industrial_190.jpg,living room,3.0,test
kitchen/minimalist/kitchen_minimalist_127.jpg,kitchen,3.5,test
kitchen/industrial/kitchen_industrial_163.jpg,kitchen,3.0,test
living_room/boho/living_room_boho_99.jpg,living room,3.2,test
living_room/modern/living_room_modern_141.jpg,living room,4.5,test
bathroom/industrial/bathroom_industrial_78.jpg,bathroom,3.0,test
bathroom/modern/bathroom_modern_118.jpg,bathroom,4.5,test
living_room/scandinavian/living_room_scandinavian_117.jpg,living room,4.0,test
living_room/industrial/living_room_industrial_159.jpg,living room,3.0,test
bedroom/modern/bedroom_modern_62.jpg,bedroom,4.5,test
bathroom/boho/bathroom_boho_79.jpg,bathroom,3.2,test
kitchen/modern/kitchen_modern_65.jpg,kitchen,4.5,test
kitchen/boho/kitchen_boho_150.jpg,kitchen,3.2,test
living_room/modern/living_room_modern_150.jpg,living room,4.5,test
living_room/minimalist/living_room_minimalist_18.jpg,living room,3.5,test
bedroom/scandinavian/bedroom_scandinavian_138.jpg,bedroom,4.0,test
kitchen/industrial/kitchen_industrial_19.jpg,kitchen,3.0,test
living_room/industrial/living_room_industrial_75.jpg,living room,3.0,test
bedroom/minimalist/bedroom_minimalist_175.jpg,bedroom,3.5,test
kitchen/industrial/kitchen_industrial_167.jpg,kitchen,3.0,test
living_room/modern/living_room_modern_172.jpg,living room,4.5,test
bathroom/industrial/bathroom_industrial_82.jpg,bathroom,3.0,test
kitchen/industrial/kitchen_industrial_139.jpg,kitchen,3.0,test
bedroom/modern/bedroom_modern_47.jpg,bedroom,4.5,test
living_room/modern/living_room_modern_109.jpg,living room,4.5,test
kitchen/modern/kitchen_modern_6.jpg,kitchen,4.5,test
kitchen/modern/kitchen_modern_46.jpg,kitchen,4.5,test
living_room/industrial/living_room_industrial_88.jpg,living room,3.0,test
kitchen/boho/kitchen_boho_25.jpg,kitchen,3.2,test
kitchen/scandinavian/kitchen_scandinavian_34.jpg,kitchen,4.0,test
living_room/modern/living_room_modern_57.jpg,living room,4.5,test
kitchen/industrial/kitchen_industrial_236.jpg,kitchen,3.0,test
living_room/scandinavian/living_room_scandinavian_22.jpg,living room,4.0,test
bedroom/boho/bedroom_boho_34.jpg,bedroom,3.2,test
bedroom/minimalist/bedroom_minimalist_74.jpg,bedroom,3.5,test
bedroom/scandinavian/bedroom_scandinavian_112.jpg,bedroom,4.0,test
bedroom/minimalist/bedroom_minimalist_158.jpg,bedroom,3.5,test
bedroom/scandinavian/bedroom_scandinavian_58.jpg,bedroom,4.0,test
bathroom/modern/bathroom_modern_92.jpg,bathroom,4.5,test
bedroom/scandinavian/bedroom_scandinavian_34.jpg,bedroom,4.0,test
living_room/modern/living_room_modern_259.jpg,living room,4.5,test
living_room/industrial/living_room_industrial_196.jpg,living room,3.0,test
kitchen/boho/kitchen_boho_265.jpg,kitchen,3.2,test
living_room/boho/living_room_boho_22.jpg,living room,3.2,test
kitchen/minimalist/kitchen_minimalist_55.jpg,kitchen,3.5,test
kitchen/modern/kitchen_modern_381.jpg,kitchen,4.5,test
bedroom/scandinavian/bedroom_scandinavian_84.jpg,bedroom,4.0,test
kitchen/industrial/kitchen_industrial_171.jpg,kitchen,3.0,test
bedroom/scandinavian/bedroom_scandinavian_11.jpg,bedroom,4.0,test
bathroom/modern/bathroom_modern_128.jpg,bathroom,4.5,test
living_room/modern/living_room_modern_119.jpg,living room,4.5,test
kitchen/boho/kitchen_boho_118.jpg,kitchen,3.2,test
kitchen/modern/kitchen_modern_341.jpg,kitchen,4.5,test
bedroom/industrial/bedroom_industrial_112.jpg,bedroom,3.0,test
kitchen/minimalist/kitchen_minimalist_163.jpg,kitchen,3.5,test
living_room/boho/living_room_boho_177.jpg,living room,3.2,test
living_room/modern/living_room_modern_282.jpg,living room,4.5,test
kitchen/modern/kitchen_modern_104.jpg,kitchen,4.5,test
kitchen/modern/kitchen_modern_241.jpg,kitchen,4.5,test
living_room/modern/living_room_modern_294.jpg,living room,4.5,test
kitchen/scandinavian/kitchen_scandinavian_71.jpg,kitchen,4.0,test
kitchen/boho/kitchen_boho_82.jpg,kitchen,3.2,test
bathroom/boho/bathroom_boho_85.jpg,bathroom,3.2,test
kitchen/modern/kitchen_modern_106.jpg,kitchen,4.5,test
living_room/boho/living_room_boho_24.jpg,living room,3.2,test
bathroom/minimalist/bathroom_minimalist_22.jpg,bathroom,3.5,test
kitchen/boho/kitchen_boho_256.jpg,kitchen,3.2,test
kitchen/industrial/kitchen_industrial_174.jpg,kitchen,3.0,test
bathroom/industrial/bathroom_industrial_154.jpg,bathroom,3.0,test
bedroom/modern/bedroom_modern_176.jpg,bedroom,4.5,test
bathroom/modern/bathroom_modern_59.jpg,bathroom,4.5,test
kitchen/modern/kitchen_modern_53.jpg,kitchen,4.5,test
living_room/boho/living_room_boho_94.jpg,living room,3.2,test
kitchen/minimalist/kitchen_minimalist_156.jpg,kitchen,3.5,test
living_room/scandinavian/living_room_scandinavian_33.jpg,living room,4.0,test
kitchen/modern/kitchen_modern_219.jpg,kitchen,4.5,test
living_room/modern/living_room_modern_156.jpg,living room,4.5,test
living_room/modern/living_room_modern_221.jpg,living room,4.5,test
kitchen/boho/kitchen_boho_109.jpg,kitchen,3.2,test
living_room/scandinavian/living_room_scandinavian_38.jpg,living room,4.0,test
bathroom/scandinavian/bathroom_scandinavian_13.jpg,bathroom,4.0,test
living_room/boho/living_room_boho_34.jpg,living room,3.2,test
bathroom/minimalist/bathroom_minimalist_30.jpg,bathroom,3.5,test
bedroom/industrial/bedroom_industrial_113.jpg,bedroom,3.0,test
bedroom/boho/bedroom_boho_49.jpg,bedroom,3.2,test
living_room/modern/living_room_modern_27.jpg,living room,4.5,test
kitchen/minimalist/kitchen_minimalist_33.jpg,kitchen,3.5,test
bathroom/boho/bathroom_boho_36.jpg,bathroom,3.2,test
kitchen/boho/kitchen_boho_132.jpg,kitchen,3.2,test
kitchen/industrial/kitchen_industrial_91.jpg,kitchen,3.0,test
kitchen/modern/kitchen_modern_254.jpg,kitchen,4.5,test
kitchen/boho/kitchen_boho_249.jpg,kitchen,3.2,test
living_room/minimalist/living_room_minimalist_146.jpg,living room,3.5,test
bedroom/scandinavian/bedroom_scandinavian_110.jpg,bedroom,4.0,test
living_room/industrial/living_room_industrial_94.jpg,living room,3.0,test
bathroom/minimalist/bathroom_minimalist_20.jpg,bathroom,3.5,test
bedroom/scandinavian/bedroom_scandinavian_87.jpg,bedroom,4.0,test
living_room/minimalist/living_room_minimalist_122.jpg,living room,3.5,test
bathroom/modern/bathroom_modern_123.jpg,bathroom,4.5,test
kitchen/industrial/kitchen_industrial_296.jpg,kitchen,3.0,test
kitchen/modern/kitchen_modern_31.jpg,kitchen,4.5,test
bedroom/modern/bedroom_modern_129.jpg,bedroom,4.5,test
kitchen/boho/kitchen_boho_83.jpg,kitchen,3.2,test
kitchen/minimalist/kitchen_minimalist_81.jpg,kitchen,3.5,test
bedroom/industrial/bedroom_industrial_148.jpg,bedroom,3.0,test
bedroom/minimalist/bedroom_minimalist_54.jpg,bedroom,3.5,test
bathroom/minimalist/bathroom_minimalist_45.jpg,bathroom,3.5,test
kitchen/modern/kitchen_modern_337.jpg,kitchen,4.5,test
bathroom/industrial/bathroom_industrial_126.jpg,bathroom,3.0,test
kitchen/boho/kitchen_boho_426.jpg,kitchen,3.2,test
bathroom/industrial/bathroom_industrial_45.jpg,bathroom,3.0,test
kitchen/modern/kitchen_modern_62.jpg,kitchen,4.5,test
kitchen/boho/kitchen_boho_244.jpg,kitchen,3.2,test
kitchen/modern/kitchen_modern_357.jpg,kitchen,4.5,test
kitchen/boho/kitchen_boho_310.jpg,kitchen,3.2,test
kitchen/boho/kitchen_boho_164.jpg,kitchen,3.2,test
living_room/industrial/living_room_industrial_96.jpg,living room,3.0,test
living_room/boho/living_room_boho_21.jpg,living room,3.2,test
kitchen/industrial/kitchen_industrial_85.jpg,kitchen,3.0,test
bathroom/modern/bathroom_modern_84.jpg,bathroom,4.5,test
living_room/industrial/living_room_industrial_31.jpg,living room,3.0,test
kitchen/scandinavian/kitchen_scandinavian_75.jpg,kitchen,4.0,test
kitchen/industrial/kitchen_industrial_235.jpg,kitchen,3.0,test
bedroom/modern/bedroom_modern_174.jpg,bedroom,4.5,test
living_room/modern/living_room_modern_238.jpg,living room,4.5,test
bathroom/minimalist/bathroom_minimalist_8.jpg,bathroom,3.5,test
bedroom/minimalist/bedroom_minimalist_166.jpg,bedroom,3.5,test
bathroom/boho/bathroom_boho_72.jpg,bathroom,3.2,test
living_room/scandinavian/living_room_scandinavian_42.jpg,living room,4.0,test
bedroom/scandinavian/bedroom_scandinavian_111.jpg,bedroom,4.0,test
living_room/minimalist/living_room_minimalist_116.jpg,living room,3.5,test
living_room/minimalist/living_room_minimalist_112.jpg,living room,3.5,test
bathroom/boho/bathroom_boho_87.jpg,bathroom,3.2,test
kitchen/boho/kitchen_boho_27.jpg,kitchen,3.2,test
living_room/industrial/living_room_industrial_74.jpg,living room,3.0,test
kitchen/boho/kitchen_boho_380.jpg,kitchen,3.2,test
living_room/industrial/living_room_industrial_173.jpg,living room,3.0,test
bathroom/industrial/bathroom_industrial_153.jpg,bathroom,3.0,test
kitchen/minimalist/kitchen_minimalist_50.jpg,kitchen,3.5,test
kitchen/modern/kitchen_modern_300.jpg,kitchen,4.5,test
kitchen/boho/kitchen_boho_103.jpg,kitchen,3.2,test
bathroom/boho/bathroom_boho_1.jpg,bathroom,3.2,test
bathroom/minimalist/bathroom_minimalist_7.jpg,bathroom,3.5,test
bathroom/scandinavian/bathroom_scandinavian_104.jpg,bathroom,4.0,test
living_room/boho/living_room_boho_149.jpg,living room,3.2,test
bedroom/boho/bedroom_boho_96.jpg,bedroom,3.2,test
kitchen/boho/kitchen_boho_46.jpg,kitchen,3.2,test
kitchen/modern/kitchen_modern_269.jpg,kitchen,4.5,test
bathroom/scandinavian/bathroom_scandinavian_15.jpg,bathroom,4.0,test
living_room/modern/living_room_modern_4.jpg,living room,4.5,test
bathroom/industrial/bathroom_industrial_62.jpg,bathroom,3.0,test
kitchen/scandinavian/kitchen_scandinavian_46.jpg,kitchen,4.0,test
living_room/boho/living_room_boho_168.jpg,living room,3.2,test
kitchen/industrial/kitchen_industrial_216.jpg,kitchen,3.0,test
living_room/scandinavian/living_room_scandinavian_24.jpg,living room,4.0,test
kitchen/boho/kitchen_boho_321.jpg,kitchen,3.2,test
kitchen/modern/kitchen_modern_192.jpg,kitchen,4.5,test
kitchen/boho/kitchen_boho_415.jpg,kitchen,3.2,test
living_room/minimalist/living_room_minimalist_21.jpg,living room,3.5,test
living_room/scandinavian/living_room_scandinavian_156.jpg,living room,4.0,test
bedroom/minimalist/bedroom_minimalist_87.jpg,bedroom,3.5,test
bedroom/minimalist/bedroom_minimalist_89.jpg,bedroom,3.5,test
kitchen/boho/kitchen_boho_385.jpg,kitchen,3.2,test
bedroom/minimalist/bedroom_minimalist_6.jpg,bedroom,3.5,test
bedroom/scandinavian/bedroom_scandinavian_99.jpg,bedroom,4.0,test
kitchen/modern/kitchen_modern_126.jpg,kitchen,4.5,test
kitchen/industrial/kitchen_industrial_83.jpg,kitchen,3.0,test
bedroom/minimalist/bedroom_minimalist_55.jpg,bedroom,3.5,test
kitchen/modern/kitchen_modern_131.jpg,kitchen,4.5,test
kitchen/minimalist/kitchen_minimalist_62.jpg,kitchen,3.5,test
bathroom/minimalist/bathroom_minimalist_159.jpg,bathroom,3.5,test
living_room/scandinavian/living_room_scandinavian_31.jpg,living room,4.0,test
kitchen/modern/kitchen_modern_168.jpg,kitchen,4.5,test
living_room/modern/living_room_modern_169.jpg,living room,4.5,test
kitchen/minimalist/kitchen_minimalist_17.jpg,kitchen,3.5,test
kitchen/modern/kitchen_modern_332.jpg,kitchen,4.5,test
kitchen/scandinavian/kitchen_scandinavian_108.jpg,kitchen,4.0,test
living_room/scandinavian/living_room_scandinavian_112.jpg,living room,4.0,test
kitchen/industrial/kitchen_industrial_41.jpg,kitchen,3.0,test
bedroom/minimalist/bedroom_minimalist_2.jpg,bedroom,3.5,test
living_room/industrial/living_room_industrial_114.jpg,living room,3.0,test
kitchen/boho/kitchen_boho_2.jpg,kitchen,3.2,test
bathroom/industrial/bathroom_industrial_70.jpg,bathroom,3.0,test
kitchen/modern/kitchen_modern_41.jpg,kitchen,4.5,test
living_room/modern/living_room_modern_257.jpg,living room,4.5,test
kitchen/minimalist/kitchen_minimalist_75.jpg,kitchen,3.5,test
bedroom/scandinavian/bedroom_scandinavian_59.jpg,bedroom,4.0,test
bathroom/minimalist/bathroom_minimalist_85.jpg,bathroom,3.5,test
living_room/modern/living_room_modern_211.jpg,living room,4.5,test
kitchen/boho/kitchen_boho_91.jpg,kitchen,3.2,test
kitchen/modern/kitchen_modern_209.jpg,kitchen,4.5,test
bathroom/modern/bathroom_modern_60.jpg,bathroom,4.5,test
kitchen/industrial/kitchen_industrial_49.jpg,kitchen,3.0,test
kitchen/minimalist/kitchen_minimalist_76.jpg,kitchen,3.5,test
living_room/industrial/living_room_industrial_73.jpg,living room,3.0,test
bedroom/modern/bedroom_modern_199.jpg,bedroom,4.5,test
bathroom/industrial/bathroom_industrial_123.jpg,bathroom,3.0,test
bedroom/scandinavian/bedroom_scandinavian_49.jpg,bedroom,4.0,test
bathroom/minimalist/bathroom_minimalist_143.jpg,bathroom,3.5,test
living_room/modern/living_room_modern_265.jpg,living room,4.5,test
bedroom/modern/bedroom_modern_86.jpg,bedroom,4.5,test
bedroom/modern/bedroom_modern_3.jpg,bedroom,4.5,test
kitchen/boho/kitchen_boho_307.jpg,kitchen,3.2,test
living_room/scandinavian/living_room_scandinavian_150.jpg,living room,4.0,test
living_room/minimalist/living_room_minimalist_40.jpg,living room,3.5,test
kitchen/modern/kitchen_modern_113.jpg,kitchen,4.5,test
kitchen/boho/kitchen_boho_315.jpg,kitchen,3.2,test
bedroom/industrial/bedroom_industrial_13.jpg,bedroom,3.0,test
kitchen/scandinavian/kitchen_scandinavian_104.jpg,kitchen,4.0,test
living_room/modern/living_room_modern_205.jpg,living room,4.5,test
bedroom/modern/bedroom_modern_168.jpg,bedroom,4.5,test
living_room/scandinavian/living_room_scandinavian_8.jpg,living room,4.0,test
living_room/minimalist/living_room_minimalist_189.jpg,living room,3.5,test
bedroom/industrial/bedroom_industrial_74.jpg,bedroom,3.0,test
kitchen/modern/kitchen_modern_231.jpg,kitchen,4.5,test
living_room/industrial/living_room_industrial_166.jpg,living room,3.0,test
bedroom/industrial/bedroom_industrial_196.jpg,bedroom,3.0,test
bathroom/modern/bathroom_modern_100.jpg,bathroom,4.5,test
kitchen/modern/kitchen_modern_360.jpg,kitchen,4.5,test
bedroom/boho/bedroom_boho_16.jpg,bedroom,3.2,test
kitchen/industrial/kitchen_industrial_197.jpg,kitchen,3.0,test
living_room/scandinavian/living_room_scandinavian_19.jpg,living room,4.0,test
bedroom/boho/bedroom_boho_0.jpg,bedroom,3.2,test
living_room/minimalist/living_room_minimalist_171.jpg,living room,3.5,test
living_room/minimalist/living_room_minimalist_104.jpg,living room,3.5,test
bedroom/industrial/bedroom_industrial_24.jpg,bedroom,3.0,test
living_room/industrial/living_room_industrial_2.jpg,living room,3.0,test
kitchen/scandinavian/kitchen_scandinavian_65.jpg,kitchen,4.0,test
kitchen/scandinavian/kitchen_scandinavian_15.jpg,kitchen,4.0,test
living_room/modern/living_room_modern_262.jpg,living room,4.5,test
kitchen/industrial/kitchen_industrial_10.jpg,kitchen,3.0,test
kitchen/scandinavian/kitchen_scandinavian_107.jpg,kitchen,4.0,test
kitchen/industrial/kitchen_industrial_46.jpg,kitchen,3.0,test
kitchen/minimalist/kitchen_minimalist_169.jpg,kitchen,3.5,test
bedroom/modern/bedroom_modern_98.jpg,bedroom,4.5,test
bedroom/boho/bedroom_boho_55.jpg,bedroom,3.2,test
living_room/minimalist/living_room_minimalist_72.jpg,living room,3.5,test
living_room/modern/living_room_modern_220.jpg,living room,4.5,test
bedroom/modern/bedroom_modern_71.jpg,bedroom,4.5,test
bedroom/modern/bedroom_modern_139.jpg,bedroom,4.5,test
bathroom/minimalist/bathroom_minimalist_127.jpg,bathroom,3.5,test
bathroom/industrial/bathroom_industrial_150.jpg,bathroom,3.0,test
bedroom/minimalist/bedroom_minimalist_72.jpg,bedroom,3.5,test
